,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
131754,Maharashtra,NAGPUR,2020,Rabi       ,Gram,71700,21.35616976,2.058436322,1014.72674,20.59316868,clay,1.288,3.22,1.288,45100,0.629009763
131755,Maharashtra,NAGPUR,2020,Rabi       ,Jowar,1800,21.54186028,2.093130537,1015.713329,21.42274711,sandy,0,0,0,1500,0.833333333
131756,Maharashtra,NAGPUR,2020,Rabi       ,Linseed,500,21.30664019,1.983575758,1014.055561,20.23097993,loamy,0,0,0,200,0.4
131757,Maharashtra,NAGPUR,2020,Rabi       ,Other  Rabi pulses,2800,21.52879042,2.099133248,1014.193102,21.34416877,silt,1.325,0,0,1600,0.571428571
131758,Maharashtra,NAGPUR,2020,Rabi       ,Sesamum,100,21.92537988,1.983600346,1013.311866,22.03328292,silt,5.98,5.98,0,,
131759,Maharashtra,NAGPUR,2020,Rabi       ,Sunflower,15200,20.41419312,2.106263404,1013.781429,20.69243102,silt,0,0,0,6800,0.447368421
131760,Maharashtra,NAGPUR,2020,Rabi       ,Wheat,86200,21.99107173,2.080068996,1014.249444,20.56402936,peaty,740.002,0,0,83100,0.964037123
131761,Maharashtra,NAGPUR,2020,Summer     ,Groundnut,500,21.05056986,2.023609127,1014.289999,20.49843585,loamy,32.508,83.076,0,900,1.8
131762,Maharashtra,NAGPUR,2020,Summer     ,Maize,300,21.87879571,1.977550065,1014.560359,21.27540168,loamy,7.371,0,0,300,1
131763,Maharashtra,NAGPUR,2020,Summer     ,Rice,100,20.87378472,2.063177685,1013.99303,21.01520612,loamy,16.82,16.82,0,200,2
131764,Maharashtra,NAGPUR,2020,Whole Year ,Sugarcane,300,21.41809969,2.019927865,1013.579426,20.21625288,sandy,5.7,5.7,5.7,20070,66.66666667
131765,Maharashtra,NAGPUR,2021,Kharif     ,Arhar/Tur,62007,20.47038701,1.995708185,1015.587829,21.77652096,peaty,0,0,0,21100,0.340322581
131766,Maharashtra,NAGPUR,2021,Kharif     ,Castor seed,100,21.70079951,2.098774535,1013.956326,20.96599281,sandy,0,36,0,,
131767,Maharashtra,NAGPUR,2021,Kharif     ,Cotton(lint),111300,21.67360925,2.052887724,1014.980891,20.59518491,silty,6.68,17.368,17.368,150200,1.34950584
131768,Maharashtra,NAGPUR,2021,Kharif     ,Groundnut,2500,20.82389543,2.052817427,1014.119905,20.28591773,loamy,7.656,20.416,10.208,600,0.24
131769,Maharashtra,NAGPUR,2021,Kharif     ,Jowar,3900,20.50644127,2.105505239,1013.569879,20.98923994,clay,1.148,1.148,0,2300,0.58974359
131770,Maharashtra,NAGPUR,2021,Kharif     ,Maize,200,20.07975126,2.086708217,1013.719563,21.57031902,loamy,0,0,0,400,2
131771,Maharashtra,NAGPUR,2021,Kharif     ,Moong(Green Gram),1300,21.85348706,2.057825038,1014.491698,20.27230577,chalky,0,0,0,500,0.384615385
131772,Maharashtra,NAGPUR,2021,Kharif     ,Other Kharif pulses,500,20.09074938,1.983826846,1013.157407,20.41121981,silt,0.224,0.28,0,100,0.2
131773,Maharashtra,NAGPUR,2021,Kharif     ,Rice,78800,20.39159917,2.085625258,1014.584123,20.2625208,silty,0.5,0,0,95500,1.211928934
131774,Maharashtra,NAGPUR,2021,Kharif     ,Soyabean,220400,20.37980172,2.041728761,1013.505223,21.30514179,peaty,0,0,0,79500,0.360707804
131775,Maharashtra,NAGPUR,2021,Rabi       ,Gram,67000,21.67162989,2.009689701,1015.645661,21.36316711,silty,598.552,0,0,46600,0.695522388
131776,Maharashtra,NAGPUR,2021,Rabi       ,Jowar,1100,21.53668602,2.08005417,1015.219851,20.63464573,silty,7.182,18.354,0,400,0.363636364
131777,Maharashtra,NAGPUR,2021,Rabi       ,Linseed,100,20.75520924,2.031538962,1015.090785,21.79901402,sandy,35.742,0,0,100,1
131778,Maharashtra,NAGPUR,2021,Rabi       ,Other  Rabi pulses,1300,21.33244948,2.046917394,1013.073543,21.22998022,clay,8.74,8.74,0,300,0.230769231
131779,Maharashtra,NAGPUR,2021,Rabi       ,Sunflower,8200,20.73421008,2.102351516,1014.353173,20.27774655,peaty,0.615,0.615,0.615,2600,0.317073171
131780,Maharashtra,NAGPUR,2021,Rabi       ,Wheat,88500,21.07909111,2.10953634,1015.863239,21.08326025,peaty,38.25,38.25,38.25,110600,1.249717514
131781,Maharashtra,NAGPUR,2021,Summer     ,Groundnut,500,20.63648529,2.00065157,1013.161414,21.61831589,clay,0,3.104,0,1200,2.4
131782,Maharashtra,NAGPUR,2021,Summer     ,Maize,400,21.50774103,2.043933175,1015.089321,21.21802508,silty,4.53,11.778,11.778,400,1
131783,Maharashtra,NAGPUR,2021,Whole Year ,Sugarcane,3800,21.88334653,1.971586265,1013.836448,21.54285795,clay,39.204,104.544,52.272,258500,68.02631579
131784,Maharashtra,NANDED,2004,Kharif     ,Arhar/Tur,46000,20.15284142,2.099688189,1014.134775,21.25294937,silt,4.284,4.284,0,6000,0.130434783
131785,Maharashtra,NANDED,2004,Kharif     ,Bajra,700,22.0305357,2.000531984,1015.896873,20.7121843,sandy,0,0,0,300,0.428571429
131786,Maharashtra,NANDED,2004,Kharif     ,Gram,21500,20.62232709,2.024596565,1013.637238,20.5301986,silt,1.501,1.501,1.501,6000,0.279069767
131787,Maharashtra,NANDED,2004,Kharif     ,Jowar,199500,21.3803111,2.077776921,1014.149459,20.08153317,silty,1.728,2.16,0,219500,1.100250627
131788,Maharashtra,NANDED,2004,Kharif     ,Moong(Green Gram),38900,20.84595868,2.029493099,1013.954452,20.12424492,loamy,2.65,0,0,6400,0.164524422
131789,Maharashtra,NANDED,2004,Kharif     ,Pulses total,1378,21.05188389,2.012866872,1014.504207,20.74211593,clay,3.496,3.496,0,242,0.175616836
131790,Maharashtra,NANDED,2004,Kharif     ,Rice,25700,21.02404543,2.084458719,1015.262313,20.23234692,sandy,0,0,0,15100,0.587548638
131791,Maharashtra,NANDED,2004,Kharif     ,Total foodgrain,3640,21.45999112,2.097834842,1015.426016,21.62268349,sandy,834.164,0,0,2593,0.712362637
131792,Maharashtra,NANDED,2004,Kharif     ,Urad,49400,21.59684732,2.082949114,1015.385855,20.6687213,silt,4.068,10.396,0,10400,0.210526316
131793,Maharashtra,NANDED,2004,Rabi       ,Jowar,35200,20.17525175,2.000218409,1013.908892,21.27394346,silty,49.329,0,0,20070,0.568181818
131794,Maharashtra,NANDED,2004,Rabi       ,Other  Rabi pulses,70,21.35928248,2.009716935,1014.751467,20.80987081,clay,6.38,6.38,0,3,0.042857143
131795,Maharashtra,NANDED,2004,Rabi       ,Wheat,14900,20.52963839,1.976139641,1013.775964,21.52934807,clay,0.825,0.825,0.825,9200,0.617449664
131796,Maharashtra,NANDED,2004,Summer     ,Maize,100,20.54570891,2.001793436,1013.434818,21.60295518,peaty,38.25,38.25,38.25,100,1
131797,Maharashtra,NANDED,2004,Whole Year ,Cotton(lint),2752,20.33338217,2.078178995,1015.544157,20.88489478,silt,0,5.184,0,85000,30.88662791
131798,Maharashtra,NANDED,2005,Kharif     ,Arhar/Tur,48100,20.686339,1.982789637,1013.427596,20.49392146,silt,2.08,5.408,5.408,49900,1.037422037
131799,Maharashtra,NANDED,2005,Kharif     ,Bajra,300,21.91470259,1.972746021,1015.765802,20.50384895,silt,22.572,60.192,30.096,200,0.666666667
131800,Maharashtra,NANDED,2005,Kharif     ,Castor seed,700,20.28492254,1.981439833,1015.284544,21.86178589,chalky,8.876,8.876,0,200,0.285714286
131801,Maharashtra,NANDED,2005,Kharif     ,Cotton(lint),278100,20.85682059,2.049672708,1013.977338,21.08070994,chalky,0,0,0,208600,0.750089896
131802,Maharashtra,NANDED,2005,Kharif     ,Groundnut,800,21.23946219,2.109510249,1015.092821,20.889985,sandy,0,0,0,300,0.375
131803,Maharashtra,NANDED,2005,Kharif     ,Jowar,201700,20.99870052,2.030518307,1014.110019,21.74143303,silty,1.6,2,0,234400,1.162121963
131804,Maharashtra,NANDED,2005,Kharif     ,Moong(Green Gram),35600,21.48663082,1.989597413,1015.776229,21.76132164,silt,1.775,0,0,19400,0.54494382
131805,Maharashtra,NANDED,2005,Kharif     ,Niger seed,2300,20.3973661,2.020807813,1014.23202,21.3148659,chalky,2.484,2.484,0,500,0.217391304
131806,Maharashtra,NANDED,2005,Kharif     ,Other Cereals & Millets,100,21.23201672,2.043491309,1014.813745,20.74904386,peaty,0,0,0,100,1
131807,Maharashtra,NANDED,2005,Kharif     ,Other Kharif pulses,5200,20.52881646,2.092586167,1015.581652,20.2736958,sandy,843.64,0,0,2400,0.461538462
131808,Maharashtra,NANDED,2005,Kharif     ,Rice,25300,21.98495857,2.074242333,1013.67753,20.92684804,chalky,6.39,16.33,0,15800,0.624505929
131809,Maharashtra,NANDED,2005,Kharif     ,Sesamum,8600,20.64265723,1.97545706,1014.891191,22.03616185,peaty,50.673,0,0,1900,0.220930233
131810,Maharashtra,NANDED,2005,Kharif     ,Soyabean,6100,20.88873757,2.000618258,1015.739304,20.67905531,loamy,8.54,8.54,0,5800,0.950819672
131811,Maharashtra,NANDED,2005,Kharif     ,Sugarcane,11000,21.09104441,2.010176486,1015.04661,21.59605283,silty,2.535,2.535,2.535,849000,77.18181818
131812,Maharashtra,NANDED,2005,Kharif     ,Sunflower,10200,20.11770337,2.078286235,1015.241291,21.63919007,chalky,38.25,38.25,38.25,3300,0.323529412
131813,Maharashtra,NANDED,2005,Kharif     ,Urad,48500,20.8285644,1.996861859,1013.672744,21.86987622,chalky,0,25.136,0,31900,0.657731959
131814,Maharashtra,NANDED,2005,Rabi       ,Gram,32400,20.86702823,2.079284264,1014.593311,21.00687931,peaty,7.36,19.136,19.136,13900,0.429012346
131815,Maharashtra,NANDED,2005,Rabi       ,Jowar,26600,21.5319235,1.989980402,1015.228944,20.33548855,clay,16.008,42.688,21.344,20600,0.77443609
131816,Maharashtra,NANDED,2005,Rabi       ,Linseed,800,21.45141574,1.978816536,1013.770415,20.12425406,peaty,6.44,6.44,0,200,0.25
131817,Maharashtra,NANDED,2005,Rabi       ,Other  Rabi pulses,800,21.08570278,2.065688896,1013.682925,21.06735096,chalky,3.304,8.26,3.304,300,0.375
131818,Maharashtra,NANDED,2005,Rabi       ,Other Cereals & Millets,200,20.65227455,2.055656097,1013.610818,21.50547558,sandy,0.152,0.152,0.152,100,0.5
131819,Maharashtra,NANDED,2005,Rabi       ,Rapeseed &Mustard,600,21.3963656,2.059890122,1015.709903,21.69969954,silty,4,5,0,100,0.166666667
131820,Maharashtra,NANDED,2005,Rabi       ,Safflower,7900,20.61462794,2.062529027,1013.340551,21.18097614,peaty,1.5,0,0,3500,0.443037975
131821,Maharashtra,NANDED,2005,Rabi       ,Sesamum,700,20.48694177,2.055963868,1015.435173,20.43677212,peaty,10.58,10.58,0,100,0.142857143
131822,Maharashtra,NANDED,2005,Rabi       ,Sunflower,14800,20.43095772,1.97287365,1014.122389,21.19392305,peaty,0,0,0,5600,0.378378378
131823,Maharashtra,NANDED,2005,Rabi       ,Wheat,29500,21.69250867,2.023671122,1014.081916,20.08455927,clay,906.844,0,0,35900,1.216949153
131824,Maharashtra,NANDED,2005,Summer     ,Groundnut,10400,20.66749079,1.982436669,1013.159734,21.91514686,chalky,6.21,15.87,0,7900,0.759615385
131825,Maharashtra,NANDED,2005,Summer     ,Maize,100,20.55324853,2.091934231,1013.054196,21.24960361,loamy,71.064,0,0,100,1
131826,Maharashtra,NANDED,2005,Summer     ,Sunflower,1700,21.90028942,2.053765174,1014.410767,21.57636432,clay,8.46,8.46,0,1100,0.647058824
131827,Maharashtra,NANDED,2006,Kharif     ,Arhar/Tur,48600,20.71239085,1.974182192,1013.524792,20.2026973,chalky,1.95,1.95,1.95,56000,1.152263374
131828,Maharashtra,NANDED,2006,Kharif     ,Bajra,300,22.02929909,1.979522257,1015.314159,20.24960863,sandy,38.25,38.25,38.25,200,0.666666667
131829,Maharashtra,NANDED,2006,Kharif     ,Castor seed,600,20.60551711,2.052480021,1014.812204,21.2351112,loamy,0,14.128,0,100,0.166666667
131830,Maharashtra,NANDED,2006,Kharif     ,Cotton(lint),274300,21.88731536,2.023269188,1013.919243,21.51587742,silt,10.09,26.234,26.234,176900,0.644914327
131831,Maharashtra,NANDED,2006,Kharif     ,Groundnut,400,21.82795916,2.08349159,1015.850533,20.42729831,loamy,38.892,103.712,51.856,200,0.5
131832,Maharashtra,NANDED,2006,Kharif     ,Jowar,202200,20.83374705,2.006472533,1013.227038,20.78750037,silty,5.096,5.096,0,265500,1.31305638
131833,Maharashtra,NANDED,2006,Kharif     ,Moong(Green Gram),36100,20.17244719,2.076107132,1015.747057,20.8473343,chalky,0,0,0,11800,0.326869806
131834,Maharashtra,NANDED,2006,Kharif     ,Niger seed,2200,20.62471017,2.052172346,1014.240787,20.49578682,chalky,0,0,0,500,0.227272727
131835,Maharashtra,NANDED,2006,Kharif     ,Other Kharif pulses,1700,20.63759969,2.084496364,1015.726923,20.24639957,loamy,3.84,4.8,0,600,0.352941176
131836,Maharashtra,NANDED,2006,Kharif     ,Rice,26100,20.20228405,2.093269785,1014.064385,22.0136027,loamy,2.775,0,0,15600,0.597701149
131837,Maharashtra,NANDED,2006,Kharif     ,Sesamum,7800,21.41767617,2.015829079,1014.239437,20.7160886,chalky,4.531,4.531,0,1800,0.230769231
131838,Maharashtra,NANDED,2006,Kharif     ,Small millets,1400,21.44795949,2.053513174,1015.601692,20.43075778,clay,0,0,0,1000,0.714285714
131839,Maharashtra,NANDED,2006,Kharif     ,Soyabean,5200,20.32464425,2.066688214,1013.161467,21.59542886,silt,916.136,0,0,8400,1.615384615
131840,Maharashtra,NANDED,2006,Kharif     ,Sunflower,5600,20.20206138,2.077657563,1014.272254,20.2848862,sandy,9.63,24.61,0,2300,0.410714286
131841,Maharashtra,NANDED,2006,Kharif     ,Urad,51300,21.3500519,1.997000304,1013.673341,21.67701835,silty,56.07,0,0,33900,0.660818713
131842,Maharashtra,NANDED,2006,Rabi       ,Gram,33800,20.88967727,1.976311637,1014.150928,21.35864258,loamy,9,9,0,20800,0.615384615
131843,Maharashtra,NANDED,2006,Rabi       ,Jowar,26500,21.07089316,2.077242224,1015.88139,20.87344915,silt,0,0,0,27000,1.018867925
131844,Maharashtra,NANDED,2006,Rabi       ,Linseed,600,20.41800318,2.003719885,1013.574612,20.31574582,chalky,38.25,38.25,38.25,200,0.333333333
131845,Maharashtra,NANDED,2006,Rabi       ,Other  Rabi pulses,900,21.48901303,1.988313532,1014.328892,21.4570815,silty,0,23.184,0,400,0.444444444
131846,Maharashtra,NANDED,2006,Rabi       ,Safflower,7600,20.74123422,1.999508465,1015.472431,20.51308883,clay,5.64,14.664,14.664,4600,0.605263158
131847,Maharashtra,NANDED,2006,Rabi       ,Sesamum,400,20.36488196,2.023951065,1013.589013,20.16744563,loamy,41.7,111.2,55.6,100,0.25
131848,Maharashtra,NANDED,2006,Rabi       ,Small millets,200,21.01668288,2.084381349,1014.563448,20.04536354,loamy,7.476,7.476,0,100,0.5
131849,Maharashtra,NANDED,2006,Rabi       ,Sunflower,8800,20.53672186,2.083701271,1014.280111,21.05145289,loamy,2.1,5.25,2.1,5400,0.613636364
131850,Maharashtra,NANDED,2006,Rabi       ,Wheat,33400,20.88515543,2.094119959,1013.396798,21.54169656,silty,0,0,0,39100,1.170658683
131851,Maharashtra,NANDED,2006,Summer     ,Groundnut,10000,21.50911955,2.033358465,1015.418516,20.98133442,peaty,3.392,4.24,0,8400,0.84
131852,Maharashtra,NANDED,2006,Summer     ,Maize,100,21.02263226,2.066741407,1013.249269,21.36276358,silt,2.8,0,0,100,1
131853,Maharashtra,NANDED,2006,Summer     ,Sunflower,1300,20.223107,2.080700475,1013.536138,20.9365908,loamy,2.898,2.898,0,500,0.384615385
131854,Maharashtra,NANDED,2006,Whole Year ,Sugarcane,14800,20.87080032,2.08689419,1014.910123,20.71251492,peaty,0,0,0,1127100,76.15540541
131855,Maharashtra,NANDED,2007,Kharif     ,Arhar/Tur,53200,20.60070154,2.026076621,1014.702472,21.76006951,silt,901.37,0,0,25400,0.477443609
131856,Maharashtra,NANDED,2007,Kharif     ,Bajra,200,20.489052,1.975731285,1013.160807,20.17667077,clay,7.704,19.688,0,100,0.5
131857,Maharashtra,NANDED,2007,Kharif     ,Castor seed,600,20.4479764,2.079993072,1013.228226,20.75973778,silty,50.568,0,0,100,0.166666667
131858,Maharashtra,NANDED,2007,Kharif     ,Cotton(lint),270000,22.02525767,2.071735559,1015.842669,21.58894631,chalky,8.22,8.22,0,83400,0.308888889
131859,Maharashtra,NANDED,2007,Kharif     ,Groundnut,400,20.41978447,1.981965139,1014.556087,21.69702528,loamy,0.465,0.465,0.465,200,0.5
131860,Maharashtra,NANDED,2007,Kharif     ,Jowar,209000,20.7996172,1.998445219,1014.982524,21.54040358,clay,38.25,38.25,38.25,256600,1.227751196
131861,Maharashtra,NANDED,2007,Kharif     ,Moong(Green Gram),39500,20.02355396,2.105681675,1015.490032,21.49692278,loamy,0,26.832,0,15300,0.387341772
131862,Maharashtra,NANDED,2007,Kharif     ,Niger seed,2200,21.19014823,2.084485659,1013.019131,21.60358156,silty,10.24,26.624,26.624,500,0.227272727
131863,Maharashtra,NANDED,2007,Kharif     ,Other Kharif pulses,4100,21.75800921,2.00424534,1013.490816,21.35303341,silty,41.496,110.656,55.328,1400,0.341463415
131864,Maharashtra,NANDED,2007,Kharif     ,Rice,26700,20.59462486,2.053649309,1015.378601,21.82723287,loamy,7.84,7.84,0,20170,0.752808989
131865,Maharashtra,NANDED,2007,Kharif     ,Sesamum,8300,21.29624549,1.975921945,1015.258481,20.18618134,sandy,7.504,18.76,7.504,1600,0.192771084
131866,Maharashtra,NANDED,2007,Kharif     ,Small millets,1400,21.1696916,2.093508102,1015.86995,20.87689481,loamy,0,0,0,1000,0.714285714
131867,Maharashtra,NANDED,2007,Kharif     ,Soyabean,10100,21.27787588,2.057790159,1015.437609,20.92617257,loamy,2.896,3.62,0,9100,0.900990099
131868,Maharashtra,NANDED,2007,Kharif     ,Sunflower,6000,21.20133117,2.001169855,1014.226258,20.97987928,sandy,3.15,0,0,2900,0.483333333
131869,Maharashtra,NANDED,2007,Kharif     ,Urad,60700,21.12252114,2.077778385,1013.101249,20.50086038,clay,3.45,3.45,0,26200,0.431630972
131870,Maharashtra,NANDED,2007,Rabi       ,Gram,21800,21.75484724,2.07754953,1014.393481,20.98063113,chalky,0,0,0,7500,0.344036697
131871,Maharashtra,NANDED,2007,Rabi       ,Jowar,30100,20.27819436,1.992709983,1015.088088,20.96890606,chalky,902.566,0,0,21500,0.714285714
131872,Maharashtra,NANDED,2007,Rabi       ,Linseed,400,21.09416754,1.98946884,1013.551174,21.65850293,sandy,6.516,16.652,0,100,0.25
131873,Maharashtra,NANDED,2007,Rabi       ,Maize,100,21.97662954,2.013206353,1014.33195,20.41493776,sandy,59.22,0,0,100,1
131874,Maharashtra,NANDED,2007,Rabi       ,Other  Rabi pulses,800,21.34471242,2.055599778,1015.750223,20.59494765,clay,7.68,7.68,0,300,0.375
131875,Maharashtra,NANDED,2007,Rabi       ,Rapeseed &Mustard,1200,20.38226137,1.989682798,1013.205753,21.64510464,peaty,3.255,3.255,3.255,200,0.166666667
131876,Maharashtra,NANDED,2007,Rabi       ,Safflower,7500,21.00441686,2.050514848,1014.372594,21.89261566,peaty,38.25,38.25,38.25,2600,0.346666667
131877,Maharashtra,NANDED,2007,Rabi       ,Sesamum,400,21.70726598,1.980703083,1013.424506,21.07024254,clay,0,28.048,0,100,0.25
131878,Maharashtra,NANDED,2007,Rabi       ,Small millets,100,20.21687738,2.091030873,1014.427376,21.45772805,sandy,10.5,27.3,27.3,100,1
131879,Maharashtra,NANDED,2007,Rabi       ,Sunflower,7800,20.84942411,2.013236577,1013.299288,21.13305957,silty,39.72,105.92,52.96,3100,0.397435897
131880,Maharashtra,NANDED,2007,Rabi       ,Wheat,26100,20.06226369,2.007597994,1013.606373,21.64604911,peaty,8.008,8.008,0,28200,1.08045977
131881,Maharashtra,NANDED,2007,Summer     ,Groundnut,6900,20.03712213,2.000479983,1015.240591,21.32988741,clay,5.824,14.56,5.824,4100,0.594202899
131882,Maharashtra,NANDED,2007,Whole Year ,Sugarcane,14700,21.08760874,2.069251756,1014.108436,21.37613635,clay,0,0,0,953600,64.8707483
131883,Maharashtra,NANDED,2008,Kharif     ,Arhar/Tur,52300,21.02011693,2.015892019,1014.964054,20.53717402,silty,3.008,3.76,0,39900,0.76290631
131884,Maharashtra,NANDED,2008,Kharif     ,Bajra,500,20.93449283,2.04678649,1014.127443,21.79021752,sandy,2.775,0,0,200,0.4
131885,Maharashtra,NANDED,2008,Kharif     ,Castor seed,800,21.91259425,2.016155805,1013.047673,21.09343971,sandy,2.921,2.921,0,200,0.25
131886,Maharashtra,NANDED,2008,Kharif     ,Cotton(lint),245700,20.20102871,2.004414171,1013.805833,21.91155184,peaty,0,0,0,165100,0.671957672
131887,Maharashtra,NANDED,2008,Kharif     ,Groundnut,200,20.65274843,2.051351394,1013.516361,21.05805654,sandy,928.372,0,0,100,0.5
131888,Maharashtra,NANDED,2008,Kharif     ,Jowar,181200,20.3893031,1.973586223,1013.871881,20.12914067,loamy,6.93,17.71,0,210700,1.162803532
131889,Maharashtra,NANDED,2008,Kharif     ,Maize,600,21.01180613,2.003372785,1015.753118,20.02735189,silt,52.08,0,0,1100,1.833333333
131890,Maharashtra,NANDED,2008,Kharif     ,Moong(Green Gram),38300,20.10949173,1.990854992,1015.506979,21.08338892,clay,8.6,8.6,0,11100,0.289817232
131891,Maharashtra,NANDED,2008,Kharif     ,Niger seed,1500,20.0502016,2.033988775,1013.010344,20.61720205,sandy,2.16,2.16,2.16,300,0.2
131892,Maharashtra,NANDED,2008,Kharif     ,Other Kharif pulses,1500,21.31847039,2.001485558,1015.092478,21.54268962,silty,38.25,38.25,38.25,500,0.333333333
131893,Maharashtra,NANDED,2008,Kharif     ,Rice,23900,20.52960694,2.087898739,1013.302189,20.34189108,loamy,0,20.08,0,24400,1.020920502
131894,Maharashtra,NANDED,2008,Kharif     ,Sesamum,7500,20.05472267,2.092967491,1015.896716,20.89636325,clay,3.13,8.138,8.138,2700,0.36
131895,Maharashtra,NANDED,2008,Kharif     ,Small millets,800,21.63672372,2.052469382,1015.387213,20.19807108,sandy,38.688,103.168,51.584,600,0.75
131896,Maharashtra,NANDED,2008,Kharif     ,Soyabean,21300,20.41253091,2.075165207,1013.434832,20.204195,sandy,7.588,7.588,0,34300,1.610328638
131897,Maharashtra,NANDED,2008,Kharif     ,Sunflower,3600,21.90346131,1.980126152,1015.725207,21.75603853,peaty,1.596,3.99,1.596,1300,0.361111111
131898,Maharashtra,NANDED,2008,Kharif     ,Urad,61500,20.61254433,2.070909933,1015.433298,21.92200608,clay,0,0,0,17300,0.281300813
131899,Maharashtra,NANDED,2008,Rabi       ,Gram,26000,21.76509964,2.087630673,1013.083968,20.96929297,chalky,2.8,3.5,0,15800,0.607692308
131900,Maharashtra,NANDED,2008,Rabi       ,Jowar,30200,20.38334221,2.05419501,1015.12422,22.02388712,sandy,2.525,0,0,31100,1.029801325
131901,Maharashtra,NANDED,2008,Rabi       ,Linseed,500,21.13058907,1.970084372,1014.963159,20.60296308,chalky,3.91,3.91,0,100,0.2
131902,Maharashtra,NANDED,2008,Rabi       ,Maize,600,21.93096395,2.10463516,1013.122879,21.97886621,peaty,0,0,0,1100,1.833333333
131903,Maharashtra,NANDED,2008,Rabi       ,Other  Rabi pulses,1000,21.47572462,2.068794984,1015.110223,20.72573269,chalky,920.828,0,0,500,0.5
131904,Maharashtra,NANDED,2008,Rabi       ,Rapeseed &Mustard,1200,20.83759889,2.004440472,1013.845982,20.69437214,sandy,7.992,20.424,0,200,0.166666667
131905,Maharashtra,NANDED,2008,Rabi       ,Safflower,7500,21.08663117,2.051297742,1015.309406,20.53695507,loamy,40.908,0,0,5500,0.733333333
131906,Maharashtra,NANDED,2008,Rabi       ,Sesamum,400,21.08868481,2.030652248,1013.075071,20.85468134,chalky,7.66,7.66,0,100,0.25
131907,Maharashtra,NANDED,2008,Rabi       ,Small millets,100,21.60065531,2.095667625,1014.694042,20.58511039,peaty,0.975,0.975,0.975,100,1
131908,Maharashtra,NANDED,2008,Rabi       ,Sunflower,9100,20.75026604,2.096859106,1013.724096,20.98440815,peaty,38.25,38.25,38.25,4800,0.527472527
131909,Maharashtra,NANDED,2008,Rabi       ,Wheat,26700,20.88589372,2.108187061,1015.352137,21.95818109,loamy,0,15.712,0,34700,1.299625468
131910,Maharashtra,NANDED,2008,Summer     ,Groundnut,10100,20.53903948,2.077947319,1014.261608,21.16677562,silty,3.61,9.386,9.386,11200,1.108910891
131911,Maharashtra,NANDED,2008,Summer     ,Sunflower,1600,21.08715664,2.046357986,1013.888325,20.744551,sandy,37.704,100.544,50.272,1100,0.6875
131912,Maharashtra,NANDED,2008,Whole Year ,Sugarcane,14700,21.95126406,2.008235083,1014.101577,20.14401456,silt,4.62,4.62,0,920070,62.58503401
131913,Maharashtra,NANDED,2009,Kharif     ,Arhar/Tur,54900,22.0295559,2.050007971,1013.311928,20.64143553,peaty,2.422,6.055,2.422,55400,1.009107468
131914,Maharashtra,NANDED,2009,Kharif     ,Bajra,700,21.11348079,2.066798193,1014.161419,20.26473893,clay,0,0,0,500,0.714285714
131915,Maharashtra,NANDED,2009,Kharif     ,Castor seed,3500,21.67866945,2.070554876,1015.002623,20.48124547,silt,2.288,2.86,0,800,0.228571429
131916,Maharashtra,NANDED,2009,Kharif     ,Cotton(lint),214600,21.44759578,2.082034374,1013.280854,21.88993446,silty,2.1,0,0,126100,0.587604846
131917,Maharashtra,NANDED,2009,Kharif     ,Groundnut,300,21.78087824,2.087146492,1013.918598,22.03146414,sandy,1.771,1.771,0,200,0.666666667
131918,Maharashtra,NANDED,2009,Kharif     ,Jowar,171900,21.94642076,2.014751831,1015.34542,21.47473864,sandy,0,0,0,279500,1.625945317
131919,Maharashtra,NANDED,2009,Kharif     ,Maize,600,21.48434413,1.985978092,1015.918071,20.19689548,chalky,890.974,0,0,400,0.666666667
131920,Maharashtra,NANDED,2009,Kharif     ,Moong(Green Gram),39600,21.55190601,1.993444089,1013.400696,20.06136224,chalky,6.858,17.526,0,29400,0.742424242
131921,Maharashtra,NANDED,2009,Kharif     ,Niger seed,2200,20.17379714,2.054058909,1015.059571,21.45236775,silt,27.195,0,0,300,0.136363636
131922,Maharashtra,NANDED,2009,Kharif     ,Other Kharif pulses,1000,20.75895803,2.090217846,1013.723181,21.43563278,silt,7.46,7.46,0,200,0.2
131923,Maharashtra,NANDED,2009,Kharif     ,Rice,24100,21.48887993,1.983311905,1013.228487,20.4946667,silt,0.045,0.045,0.045,15300,0.634854772
131924,Maharashtra,NANDED,2009,Kharif     ,Sesamum,7300,20.55501445,2.013444282,1015.515898,21.62064684,silt,38.25,38.25,38.25,2100,0.287671233
131925,Maharashtra,NANDED,2009,Kharif     ,Small millets,600,20.51856155,2.014856709,1015.310703,21.17880153,chalky,0,10.368,0,300,0.5
131926,Maharashtra,NANDED,2009,Kharif     ,Soyabean,39700,21.30695749,2.042237173,1013.492744,20.36631077,sandy,5.3,13.78,13.78,54700,1.377833753
131927,Maharashtra,NANDED,2009,Kharif     ,Sunflower,4700,20.57177214,2.047794805,1013.68076,21.67630241,peaty,36.84,98.24,49.12,2500,0.531914894
131928,Maharashtra,NANDED,2009,Kharif     ,Urad,72800,21.55633803,1.975564525,1015.263872,21.79453604,silt,3.276,3.276,0,54000,0.741758242
131929,Maharashtra,NANDED,2009,Rabi       ,Gram,33200,21.98638123,2.010579136,1015.701491,20.73239245,silt,1.288,3.22,1.288,22700,0.68373494
